"wbic","week","depth","n.vals"
804600,16,6,8
804600,16,7,9
804600,16,8,9
804600,16,9,8
804600,16,10,8
804600,16,11,8
804600,16,12,9
804600,16,13,9
804600,16,14,8
804600,16,15,8
804600,16,16,9
804600,16,17,8
804600,16,18,8
804600,16,19,8
804600,16,20,8
804600,16,21,7
804600,16,22,6
804600,17,0,11
804600,17,1,9
804600,17,2,9
804600,17,3,9
804600,17,4,9
804600,17,5,9
804600,17,6,9
804600,17,7,10
804600,17,8,9
804600,17,9,9
804600,17,10,9
804600,17,11,9
804600,17,12,9
804600,17,13,10
804600,17,14,9
804600,17,15,9
804600,17,16,9
804600,17,17,9
804600,17,18,9
804600,17,19,9
804600,17,20,9
804600,17,21,9
804600,17,22,7
804600,17,23,2
804600,18,0,16
804600,18,1,11
804600,18,2,10
804600,18,3,8
804600,18,4,11
804600,18,5,8
804600,18,6,8
804600,18,7,8
804600,18,8,9
804600,18,9,8
804600,18,10,10
804600,18,11,8
804600,18,12,9
804600,18,13,8
804600,18,14,8
804600,18,15,9
804600,18,16,10
804600,18,17,9
804600,18,18,9
804600,18,19,7
804600,18,20,8
804600,18,21,5
804600,18,22,5
804600,19,0,9
804600,19,1,11
804600,19,2,9
804600,19,3,8
804600,19,4,8
804600,19,5,8
804600,19,6,8
804600,19,7,8
804600,19,8,8
804600,19,9,8
804600,19,10,8
804600,19,11,8
804600,19,12,8
804600,19,13,8
804600,19,14,8
804600,19,15,8
804600,19,16,8
804600,19,17,8
804600,19,18,8
804600,19,19,7
804600,19,20,7
804600,19,21,6
804600,19,22,6
804600,20,0,10
804600,20,1,14
804600,20,2,13
804600,20,3,8
804600,20,4,9
804600,20,5,9
804600,20,6,9
804600,20,7,9
804600,20,8,11
804600,20,9,11
804600,20,10,11
804600,20,11,11
804600,20,12,10
804600,20,13,9
804600,20,14,9
804600,20,15,8
804600,20,16,8
804600,20,17,8
804600,20,18,7
804600,20,19,7
804600,20,20,7
804600,20,21,6
804600,20,22,6
804600,21,0,12
804600,21,1,12
804600,21,2,12
804600,21,3,12
804600,21,4,11
804600,21,5,11
804600,21,6,11
804600,21,7,11
804600,21,8,12
804600,21,9,13
804600,21,10,14
804600,21,11,13
804600,21,12,12
804600,21,13,12
804600,21,14,12
804600,21,15,12
804600,21,16,11
804600,21,17,11
804600,21,18,11
804600,21,19,11
804600,21,20,11
804600,21,21,10
804600,21,22,10
804600,22,0,12
804600,22,1,12
804600,22,2,11
804600,22,3,12
804600,22,4,11
804600,22,5,10
804600,22,6,11
804600,22,7,11
804600,22,8,12
804600,22,9,11
804600,22,10,12
804600,22,11,12
804600,22,12,12
804600,22,13,12
804600,22,14,13
804600,22,15,10
804600,22,16,11
804600,22,17,9
804600,22,18,10
804600,22,19,8
804600,22,20,9
804600,22,21,8
804600,22,22,8
804600,22,23,3
804600,23,0,10
804600,23,1,15
804600,23,2,15
804600,23,3,10
804600,23,4,9
804600,23,5,9
804600,23,6,9
804600,23,7,10
804600,23,8,10
804600,23,9,12
804600,23,10,11
804600,23,11,12
804600,23,12,11
804600,23,13,11
804600,23,14,9
804600,23,15,9
804600,23,16,9
804600,23,17,9
804600,23,18,9
804600,23,19,9
804600,23,20,9
804600,23,21,8
804600,23,22,6
804600,24,0,11
804600,24,1,11
804600,24,2,11
804600,24,3,12
804600,24,4,15
804600,24,5,15
804600,24,6,15
804600,24,7,15
804600,24,8,16
804600,24,9,16
804600,24,10,16
804600,24,11,14
804600,24,12,15
804600,24,13,14
804600,24,14,13
804600,24,15,13
804600,24,16,13
804600,24,17,13
804600,24,18,13
804600,24,19,13
804600,24,20,13
804600,24,21,11
804600,24,22,11
804600,24,23,3
804600,25,0,7
804600,25,1,10
804600,25,2,9
804600,25,3,7
804600,25,4,7
804600,25,5,7
804600,25,6,9
804600,25,7,9
804600,25,8,11
804600,25,9,11
804600,25,10,11
804600,25,11,10
804600,25,12,8
804600,25,13,7
804600,25,14,7
804600,25,15,7
804600,25,16,7
804600,25,17,7
804600,25,18,7
804600,25,19,7
804600,25,20,7
804600,25,21,5
804600,25,22,2
804600,26,0,8
804600,26,1,8
804600,26,2,8
804600,26,3,8
804600,26,4,8
804600,26,5,8
804600,26,6,11
804600,26,7,12
804600,26,8,12
804600,26,9,12
804600,26,10,12
804600,26,11,11
804600,26,12,11
804600,26,13,10
804600,26,14,9
804600,26,15,9
804600,26,16,9
804600,26,17,9
804600,26,18,8
804600,26,19,8
804600,26,20,8
804600,26,21,6
804600,26,22,5
804600,26,23,3
804600,27,0,14
804600,27,1,16
804600,27,2,14
804600,27,3,12
804600,27,4,10
804600,27,5,12
804600,27,6,15
804600,27,7,15
804600,27,8,15
804600,27,9,18
804600,27,10,18
804600,27,11,15
804600,27,12,14
804600,27,13,12
804600,27,14,10
804600,27,15,10
804600,27,16,10
804600,27,17,10
804600,27,18,10
804600,27,19,10
804600,27,20,9
804600,27,21,7
804600,27,22,7
804600,28,0,11
804600,28,1,16
804600,28,2,15
804600,28,3,13
804600,28,4,10
804600,28,5,12
804600,28,6,13
804600,28,7,15
804600,28,8,15
804600,28,9,16
804600,28,10,15
804600,28,11,13
804600,28,12,12
804600,28,13,9
804600,28,14,9
804600,28,15,9
804600,28,16,9
804600,28,17,9
804600,28,18,9
804600,28,19,8
804600,28,20,7
804600,28,21,7
804600,28,22,7
804600,28,23,4
804600,29,0,12
804600,29,1,12
804600,29,2,11
804600,29,3,11
804600,29,4,10
804600,29,5,11
804600,29,6,12
804600,29,7,14
804600,29,8,17
804600,29,9,17
804600,29,10,17
804600,29,11,15
804600,29,12,14
804600,29,13,11
804600,29,14,10
804600,29,15,10
804600,29,16,10
804600,29,17,10
804600,29,18,10
804600,29,19,9
804600,29,20,9
804600,29,21,9
804600,29,22,8
804600,30,0,8
804600,30,1,8
804600,30,2,8
804600,30,3,8
804600,30,4,8
804600,30,5,8
804600,30,6,9
804600,30,7,12
804600,30,8,12
804600,30,9,12
804600,30,10,13
804600,30,11,12
804600,30,12,10
804600,30,13,8
804600,30,14,8
804600,30,15,8
804600,30,16,8
804600,30,17,8
804600,30,18,8
804600,30,19,8
804600,30,20,8
804600,30,21,7
804600,30,22,6
804600,31,0,9
804600,31,1,13
804600,31,2,10
804600,31,3,9
804600,31,4,9
804600,31,5,9
804600,31,6,11
804600,31,7,14
804600,31,8,14
804600,31,9,14
804600,31,10,14
804600,31,11,14
804600,31,12,12
804600,31,13,10
804600,31,14,9
804600,31,15,9
804600,31,16,9
804600,31,17,9
804600,31,18,9
804600,31,19,9
804600,31,20,9
804600,31,21,8
804600,31,22,7
804600,32,0,16
804600,32,1,18
804600,32,2,18
804600,32,3,15
804600,32,4,11
804600,32,5,12
804600,32,6,13
804600,32,7,15
804600,32,8,18
804600,32,9,18
804600,32,10,19
804600,32,11,17
804600,32,12,16
804600,32,13,13
804600,32,14,13
804600,32,15,12
804600,32,16,12
804600,32,17,12
804600,32,18,12
804600,32,19,12
804600,32,20,11
804600,32,21,9
804600,32,22,8
804600,32,23,2
804600,33,0,9
804600,33,1,10
804600,33,2,9
804600,33,3,7
804600,33,4,7
804600,33,5,7
804600,33,6,7
804600,33,7,7
804600,33,8,9
804600,33,9,13
804600,33,10,13
804600,33,11,13
804600,33,12,10
804600,33,13,8
804600,33,14,7
804600,33,15,7
804600,33,16,7
804600,33,17,7
804600,33,18,7
804600,33,19,7
804600,33,20,7
804600,33,21,7
804600,33,22,4
804600,34,0,8
804600,34,1,9
804600,34,2,7
804600,34,3,7
804600,34,4,8
804600,34,5,8
804600,34,6,9
804600,34,7,9
804600,34,8,14
804600,34,9,13
804600,34,10,13
804600,34,11,10
804600,34,12,10
804600,34,13,8
804600,34,14,9
804600,34,15,8
804600,34,16,9
804600,34,17,8
804600,34,18,9
804600,34,19,8
804600,34,20,9
804600,34,21,6
804600,34,22,5
804600,35,0,9
804600,35,1,9
804600,35,2,9
804600,35,3,9
804600,35,4,9
804600,35,5,9
804600,35,6,9
804600,35,7,10
804600,35,8,11
804600,35,9,13
804600,35,10,14
804600,35,11,15
804600,35,12,12
804600,35,13,9
804600,35,14,9
804600,35,15,9
804600,35,16,9
804600,35,17,9
804600,35,18,9
804600,35,19,8
804600,35,20,8
804600,35,21,7
804600,35,22,7
804600,35,23,3
804600,36,0,8
804600,36,1,3
804600,36,2,3
804600,36,3,3
804600,36,4,7
804600,36,5,3
804600,36,6,3
804600,36,7,3
804600,36,8,3
804600,36,9,4
804600,36,10,5
804600,36,11,6
804600,36,12,5
804600,36,13,4
804600,36,14,4
804600,36,15,4
804600,36,16,4
804600,36,17,3
804600,36,18,3
804600,36,19,3
804600,36,20,3
804600,36,21,3
804600,36,22,2
804600,37,1,3
804600,37,2,3
804600,37,3,3
804600,38,0,12
804600,38,1,7
804600,38,2,7
804600,38,3,7
804600,38,4,12
804600,38,5,7
804600,38,6,7
804600,38,7,7
804600,38,8,7
804600,38,9,7
804600,38,10,8
804600,38,11,8
804600,38,12,10
804600,38,13,9
804600,38,14,10
804600,38,15,9
804600,38,16,10
804600,38,17,9
804600,38,18,9
804600,38,19,7
804600,38,20,6
804600,38,21,6
804600,38,22,5
804600,38,23,3
804600,39,0,8
804600,39,1,8
804600,39,2,8
804600,39,3,8
804600,39,4,8
804600,39,5,8
804600,39,6,8
804600,39,7,8
804600,39,8,8
804600,39,9,8
804600,39,10,8
804600,39,11,9
804600,39,12,9
804600,39,13,10
804600,39,14,11
804600,39,15,10
804600,39,16,9
804600,39,17,9
804600,39,18,9
804600,39,19,8
804600,39,20,7
804600,39,21,7
804600,39,22,7
804600,40,0,3
804600,40,1,9
804600,40,2,9
804600,40,3,9
804600,40,4,3
804600,40,5,3
804600,40,6,3
804600,40,7,3
804600,40,8,3
804600,40,9,3
804600,40,10,3
804600,40,11,3
804600,40,12,3
804600,40,13,4
804600,40,14,4
804600,40,15,5
804600,40,16,6
804600,40,17,4
804600,40,18,3
804600,40,19,2
804600,40,20,2
804600,40,21,2
804600,40,22,2
804600,41,0,2
804600,41,1,2
804600,41,2,2
804600,42,0,9
804600,42,1,7
804600,42,2,7
804600,42,3,6
804600,42,4,8
804600,42,5,6
804600,42,6,6
804600,42,7,6
804600,42,8,6
804600,42,9,6
804600,42,10,6
804600,42,11,6
804600,42,12,6
804600,42,13,6
804600,42,14,6
804600,42,15,6
804600,42,16,6
804600,42,17,6
804600,42,18,6
804600,42,19,6
804600,42,20,5
804600,42,21,3
804600,42,22,2
804600,43,0,10
804600,43,1,10
804600,43,2,10
804600,43,3,10
804600,43,4,10
804600,43,5,10
804600,43,6,10
804600,43,7,10
804600,43,8,10
804600,43,9,10
804600,43,10,10
804600,43,11,10
804600,43,12,10
804600,43,13,10
804600,43,14,10
804600,43,15,10
804600,43,16,10
804600,43,17,10
804600,43,18,9
804600,43,19,9
804600,43,20,9
804600,43,21,10
804600,43,22,8
804600,44,0,8
804600,44,1,2
804600,44,2,2
804600,44,3,2
804600,44,4,5
804600,44,5,2
804600,44,6,2
804600,44,7,2
804600,44,8,2
804600,44,9,3
804600,44,10,3
804600,44,11,2
804600,44,12,2
804600,44,13,2
804600,44,14,2
804600,44,15,2
804600,44,16,2
804600,44,17,2
804600,46,0,8
804600,46,1,4
804600,46,2,4
804600,46,3,4
804600,46,4,7
804600,46,5,4
804600,46,6,4
804600,46,7,4
804600,46,8,4
804600,46,9,4
804600,46,10,4
804600,46,11,4
804600,46,12,4
804600,46,13,4
804600,46,14,4
804600,46,15,4
804600,46,16,3
804600,46,17,3
804600,46,18,2
804600,46,19,2
804600,46,20,2
804600,46,21,2
804600,47,0,6
804600,47,1,5
804600,47,2,5
804600,47,3,5
804600,47,4,5
804600,47,5,5
804600,47,6,5
804600,47,7,5
804600,47,8,5
804600,47,9,5
804600,47,10,6
804600,47,11,5
804600,47,12,5
804600,47,13,5
804600,47,14,5
804600,47,15,5
804600,47,16,5
804600,47,17,5
804600,47,18,5
804600,47,19,5
804600,47,20,5
804600,47,21,4
804600,47,22,3
804600,48,0,6
804600,48,1,2
804600,48,2,2
804600,48,3,2
804600,48,4,6
804600,48,5,2
804600,48,6,2
804600,48,7,2
804600,48,8,2
804600,48,9,2
804600,48,10,2
804600,48,11,2
804600,48,12,2
804600,48,13,2
804600,48,14,2
804600,48,15,2
804600,48,16,2
804600,48,17,2
804600,48,18,2
804600,48,19,2
804600,48,20,2
804600,48,21,2
805000,1,1,2
805000,1,2,2
805000,1,3,2
805000,1,4,2
805000,2,1,2
805000,2,3,2
805000,3,0,3
805000,3,1,3
805000,3,2,3
805000,3,3,3
805000,5,0,4
805000,5,1,3
805000,5,2,3
805000,5,3,4
805000,5,4,3
805000,6,0,3
805000,6,1,3
805000,6,2,3
805000,6,3,3
805000,6,4,2
805000,7,0,4
805000,7,1,4
805000,7,2,4
805000,7,3,4
805000,7,4,2
805000,10,0,2
805000,10,1,3
805000,10,2,2
805000,10,3,3
805000,12,0,5
805000,12,1,5
805000,12,2,5
805000,12,3,5
805000,12,4,2
805000,13,0,4
805000,13,1,4
805000,13,2,4
805000,13,3,4
805000,13,4,4
805000,14,0,10
805000,14,1,10
805000,14,2,10
805000,14,3,10
805000,14,4,7
805000,15,0,8
805000,15,1,9
805000,15,2,8
805000,15,3,8
805000,15,4,7
805000,16,0,6
805000,16,1,6
805000,16,2,6
805000,16,3,7
805000,16,4,4
805000,17,0,10
805000,17,1,10
805000,17,2,10
805000,17,3,10
805000,17,4,9
805000,18,0,9
805000,18,1,9
805000,18,2,9
805000,18,3,9
805000,18,4,7
805000,19,0,9
805000,19,1,9
805000,19,2,9
805000,19,3,9
805000,19,4,7
805000,20,0,7
805000,20,1,8
805000,20,2,9
805000,20,3,10
805000,20,4,5
805000,21,0,9
805000,21,1,9
805000,21,2,9
805000,21,3,9
805000,21,4,9
805000,22,0,5
805000,22,1,5
805000,22,2,5
805000,22,3,6
805000,22,4,4
805000,23,0,13
805000,23,1,13
805000,23,2,13
805000,23,3,13
805000,23,4,11
805000,24,0,7
805000,24,1,7
805000,24,2,9
805000,24,3,10
805000,24,4,7
805000,25,0,10
805000,25,1,10
805000,25,2,10
805000,25,3,11
805000,25,4,9
805000,26,0,7
805000,26,1,10
805000,26,2,9
805000,26,3,10
805000,26,4,6
805000,27,0,10
805000,27,1,10
805000,27,2,10
805000,27,3,10
805000,27,4,9
805000,28,0,7
805000,28,1,7
805000,28,2,7
805000,28,3,9
805000,28,4,6
805000,29,0,10
805000,29,1,10
805000,29,2,11
805000,29,3,11
805000,29,4,8
805000,30,0,6
805000,30,1,6
805000,30,2,7
805000,30,3,8
805000,30,4,6
805000,31,0,10
805000,31,1,11
805000,31,2,11
805000,31,3,13
805000,31,4,10
805000,32,0,7
805000,32,1,8
805000,32,2,8
805000,32,3,8
805000,32,4,7
805000,33,0,10
805000,33,1,11
805000,33,2,10
805000,33,3,10
805000,33,4,7
805000,34,0,8
805000,34,1,9
805000,34,2,9
805000,34,3,9
805000,34,4,7
805000,35,0,4
805000,35,1,4
805000,35,2,4
805000,35,3,4
805000,35,4,3
805000,36,0,4
805000,36,1,4
805000,36,2,4
805000,36,3,4
805000,36,4,3
805000,38,0,6
805000,38,1,6
805000,38,2,6
805000,38,3,6
805000,38,4,6
805000,39,0,7
805000,39,1,7
805000,39,2,7
805000,39,3,7
805000,39,4,7
805000,40,0,3
805000,40,1,3
805000,40,2,3
805000,40,3,3
805000,40,4,3
805000,42,0,6
805000,42,1,6
805000,42,2,6
805000,42,3,6
805000,42,4,4
805000,43,0,5
805000,43,1,5
805000,43,2,5
805000,43,3,5
805000,43,4,4
805000,44,0,6
805000,44,1,6
805000,44,2,6
805000,44,3,6
805000,44,4,5
805000,46,0,5
805000,46,1,5
805000,46,2,5
805000,46,3,5
805000,46,4,2
805000,47,0,4
805000,47,1,4
805000,47,2,4
805000,47,3,4
805000,47,4,3
805400,2,0,3
805400,2,1,3
805400,2,2,3
805400,2,3,3
805400,2,4,3
805400,2,5,3
805400,2,6,3
805400,2,7,3
805400,2,8,3
805400,2,9,3
805400,2,10,3
805400,2,11,3
805400,2,12,3
805400,2,13,3
805400,2,14,3
805400,2,15,3
805400,2,16,3
805400,2,17,3
805400,2,18,3
805400,2,19,3
805400,2,20,3
805400,2,21,3
805400,2,22,3
805400,2,23,2
805400,2,24,2
805400,3,0,5
805400,3,1,6
805400,3,2,4
805400,3,3,4
805400,3,4,7
805400,3,5,4
805400,3,6,4
805400,3,7,4
805400,3,8,7
805400,3,9,4
805400,3,10,4
805400,3,11,4
805400,3,12,7
805400,3,13,4
805400,3,14,4
805400,3,15,4
805400,3,16,6
805400,3,17,4
805400,3,18,4
805400,3,19,4
805400,3,20,7
805400,3,21,4
805400,3,22,4
805400,3,23,4
805400,3,24,3
805400,3,25,2
805400,4,0,3
805400,4,1,4
805400,4,2,3
805400,4,3,3
805400,4,4,4
805400,4,5,3
805400,4,6,3
805400,4,7,3
805400,4,8,4
805400,4,9,3
805400,4,10,3
805400,4,11,3
805400,4,12,4
805400,4,13,3
805400,4,14,3
805400,4,15,3
805400,4,16,4
805400,4,17,3
805400,4,18,3
805400,4,19,3
805400,4,20,4
805400,4,21,3
805400,4,22,3
805400,4,23,3
805400,4,24,3
805400,6,0,2
805400,6,1,2
805400,6,2,2
805400,6,3,2
805400,6,4,2
805400,6,5,2
805400,6,6,2
805400,6,7,2
805400,6,8,2
805400,6,9,2
805400,6,10,2
805400,6,11,2
805400,6,12,2
805400,6,13,2
805400,6,14,2
805400,6,15,2
805400,6,16,3
805400,6,17,2
805400,6,18,2
805400,6,19,2
805400,6,20,2
805400,6,21,2
805400,6,22,2
805400,7,0,3
805400,7,1,5
805400,7,2,3
805400,7,3,3
805400,7,4,5
805400,7,5,3
805400,7,6,3
805400,7,7,3
805400,7,8,5
805400,7,9,3
805400,7,10,3
805400,7,11,3
805400,7,12,5
805400,7,13,3
805400,7,14,3
805400,7,15,3
805400,7,16,5
805400,7,17,2
805400,7,18,2
805400,7,19,2
805400,7,20,4
805400,7,21,2
805400,7,22,2
805400,8,1,3
805400,8,4,3
805400,8,8,3
805400,8,12,3
805400,8,16,3
805400,8,20,3
805400,9,0,2
805400,9,1,2
805400,9,2,2
805400,9,3,2
805400,9,4,2
805400,9,5,2
805400,9,6,2
805400,9,7,2
805400,9,8,2
805400,9,9,2
805400,9,10,2
805400,9,11,2
805400,9,12,3
805400,9,13,2
805400,9,14,2
805400,9,15,2
805400,9,16,2
805400,9,17,2
805400,9,18,2
805400,9,19,2
805400,9,20,2
805400,10,0,2
805400,10,1,3
805400,10,2,2
805400,10,3,2
805400,10,4,3
805400,10,5,2
805400,10,6,2
805400,10,7,2
805400,10,8,3
805400,10,9,2
805400,10,10,2
805400,10,11,2
805400,10,12,4
805400,10,13,2
805400,10,14,2
805400,10,15,2
805400,10,16,3
805400,10,17,2
805400,10,18,2
805400,10,19,2
805400,10,20,3
805400,10,21,2
805400,10,22,2
805400,10,23,2
805400,10,24,2
805400,12,0,8
805400,12,1,6
805400,12,2,6
805400,12,3,6
805400,12,4,8
805400,12,5,6
805400,12,6,6
805400,12,7,6
805400,12,8,7
805400,12,9,6
805400,12,10,6
805400,12,11,6
805400,12,12,7
805400,12,13,6
805400,12,14,6
805400,12,15,6
805400,12,16,7
805400,12,17,6
805400,12,18,6
805400,12,19,6
805400,12,20,7
805400,12,21,5
805400,12,22,5
805400,12,23,5
805400,12,24,2
805400,12,25,2
805400,13,0,4
805400,13,1,4
805400,13,2,4
805400,13,3,4
805400,13,4,4
805400,13,5,4
805400,13,6,4
805400,13,7,4
805400,13,8,4
805400,13,9,4
805400,13,10,4
805400,13,11,4
805400,13,12,4
805400,13,13,4
805400,13,14,4
805400,13,15,4
805400,13,16,4
805400,13,17,4
805400,13,18,4
805400,13,19,4
805400,13,20,4
805400,13,21,4
805400,13,22,4
805400,13,23,4
805400,13,24,3
805400,13,25,3
805400,14,0,14
805400,14,1,10
805400,14,2,10
805400,14,3,10
805400,14,4,14
805400,14,5,10
805400,14,6,10
805400,14,7,10
805400,14,8,14
805400,14,9,10
805400,14,10,10
805400,14,11,10
805400,14,12,14
805400,14,13,10
805400,14,14,10
805400,14,15,10
805400,14,16,14
805400,14,17,10
805400,14,18,10
805400,14,19,10
805400,14,20,14
805400,14,21,9
805400,14,22,8
805400,14,23,8
805400,14,24,6
805400,14,25,2
805400,15,0,9
805400,15,1,9
805400,15,2,9
805400,15,3,9
805400,15,4,9
805400,15,5,9
805400,15,6,9
805400,15,7,9
805400,15,8,9
805400,15,9,9
805400,15,10,9
805400,15,11,9
805400,15,12,9
805400,15,13,9
805400,15,14,9
805400,15,15,9
805400,15,16,9
805400,15,17,9
805400,15,18,9
805400,15,19,9
805400,15,20,9
805400,15,21,9
805400,15,22,9
805400,15,23,7
805400,15,24,7
805400,15,25,7
805400,16,0,13
805400,16,1,9
805400,16,2,9
805400,16,3,9
805400,16,4,13
805400,16,5,9
805400,16,6,9
805400,16,7,9
805400,16,8,12
805400,16,9,9
805400,16,10,9
805400,16,11,9
805400,16,12,12
805400,16,13,9
805400,16,14,9
805400,16,15,9
805400,16,16,12
805400,16,17,9
805400,16,18,9
805400,16,19,9
805400,16,20,12
805400,16,21,9
805400,16,22,9
805400,16,23,9
805400,16,24,7
805400,16,25,4
805400,17,0,8
805400,17,1,8
805400,17,2,8
805400,17,3,8
805400,17,4,8
805400,17,5,8
805400,17,6,8
805400,17,7,8
805400,17,8,8
805400,17,9,8
805400,17,10,8
805400,17,11,8
805400,17,12,8
805400,17,13,8
805400,17,14,8
805400,17,15,8
805400,17,16,8
805400,17,17,8
805400,17,18,8
805400,17,19,8
805400,17,20,8
805400,17,21,8
805400,17,22,8
805400,17,23,7
805400,17,24,7
805400,17,25,6
805400,18,0,13
805400,18,1,10
805400,18,2,10
805400,18,3,10
805400,18,4,13
805400,18,5,10
805400,18,6,11
805400,18,7,11
805400,18,8,13
805400,18,9,10
805400,18,10,10
805400,18,11,10
805400,18,12,13
805400,18,13,10
805400,18,14,10
805400,18,15,10
805400,18,16,13
805400,18,17,10
805400,18,18,10
805400,18,19,10
805400,18,20,13
805400,18,21,10
805400,18,22,10
805400,18,23,10
805400,18,24,8
805400,18,25,6
805400,19,0,8
805400,19,1,8
805400,19,2,8
805400,19,3,8
805400,19,4,8
805400,19,5,8
805400,19,6,8
805400,19,7,8
805400,19,8,9
805400,19,9,9
805400,19,10,9
805400,19,11,9
805400,19,12,9
805400,19,13,9
805400,19,14,9
805400,19,15,8
805400,19,16,8
805400,19,17,8
805400,19,18,8
805400,19,19,8
805400,19,20,8
805400,19,21,8
805400,19,22,9
805400,19,23,7
805400,19,24,5
805400,19,25,5
805400,20,0,11
805400,20,1,8
805400,20,2,8
805400,20,3,8
805400,20,4,12
805400,20,5,9
805400,20,6,9
805400,20,7,8
805400,20,8,10
805400,20,9,8
805400,20,10,9
805400,20,11,9
805400,20,12,11
805400,20,13,8
805400,20,14,8
805400,20,15,8
805400,20,16,10
805400,20,17,8
805400,20,18,8
805400,20,19,8
805400,20,20,10
805400,20,21,8
805400,20,22,9
805400,20,23,9
805400,20,24,7
805400,20,25,6
805400,21,0,10
805400,21,1,10
805400,21,2,10
805400,21,3,10
805400,21,4,10
805400,21,5,10
805400,21,6,10
805400,21,7,10
805400,21,8,10
805400,21,9,11
805400,21,10,11
805400,21,11,11
805400,21,12,11
805400,21,13,10
805400,21,14,10
805400,21,15,10
805400,21,16,10
805400,21,17,10
805400,21,18,10
805400,21,19,10
805400,21,20,10
805400,21,21,10
805400,21,22,9
805400,21,23,9
805400,21,24,7
805400,21,25,5
805400,22,0,12
805400,22,1,11
805400,22,2,11
805400,22,3,11
805400,22,4,12
805400,22,5,11
805400,22,6,11
805400,22,7,11
805400,22,8,12
805400,22,9,11
805400,22,10,13
805400,22,11,12
805400,22,12,13
805400,22,13,12
805400,22,14,13
805400,22,15,13
805400,22,16,13
805400,22,17,12
805400,22,18,13
805400,22,19,12
805400,22,20,14
805400,22,21,12
805400,22,22,13
805400,22,23,12
805400,22,24,11
805400,22,25,7
805400,23,0,7
805400,23,1,7
805400,23,2,7
805400,23,3,7
805400,23,4,7
805400,23,5,7
805400,23,6,7
805400,23,7,8
805400,23,8,8
805400,23,9,8
805400,23,10,9
805400,23,11,9
805400,23,12,9
805400,23,13,9
